section,method,family,variant,domain,env,seed,backend,meta_lr,alpha_E_initial,alpha_B_initial,beta_initial,adaptive_scale_E,adaptive_scale_B,freeze_scale_E,freeze_scale_B,execution_only,bootstrap_loss,execution_meta_loss,execution_score,actor_lr,critic_lr,value_lr,classification_reasons,last_eval_step,primary_policy_id,primary_eval_step,primary_score,primary_eval_episodes,complete_1m,eval_parse_errors,run_id,rel_path,source_path,source_host,code_commit
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-replay-v2,1,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,69.92055809686745,50,True,,hopmr_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__b74d5450,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_1/hopmr_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__b74d5450,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-replay-v2,1,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,50.31104339589676,50,True,,hopmr_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__76239d99,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_1/hopmr_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__76239d99,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-replay-v2,2,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,44.23961924946369,50,True,,hopmr_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__7e1b8a3a,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_2/hopmr_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__7e1b8a3a,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-replay-v2,2,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,41.35773476984185,50,True,,hopmr_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__b347c009,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_2/hopmr_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__b347c009,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-replay-v2,3,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,84.08538558551096,50,True,,hopmr_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__bee39908,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_3/hopmr_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__bee39908,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-replay-v2,3,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,91.91141995934954,50,True,,hopmr_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__75f897b8,ablation/iql_amo/hopper-medium-replay-v2/1e-3/seed_3/hopmr_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__75f897b8,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-replay-v2,0,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,93.78394525217502,50,True,,hopmr_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__111fbf34,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_0/hopmr_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__111fbf34,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-replay-v2,0,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,100.69492449247105,50,True,,hopmr_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__3ca4e4cb,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_0/hopmr_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__3ca4e4cb,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-replay-v2,1,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,64.66187877960728,50,True,,hopmr_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__4d0f1b45,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_1/hopmr_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__4d0f1b45,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-replay-v2,1,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,96.96335585928942,50,True,,hopmr_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__bba7d19d,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_1/hopmr_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__bba7d19d,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-replay-v2,2,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,64.4887347764795,50,True,,hopmr_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__9a6bbfb3,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_2/hopmr_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__9a6bbfb3,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-replay-v2,2,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,51.529993585205915,50,True,,hopmr_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__bab0ffb6,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_2/hopmr_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__bab0ffb6,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-replay-v2,3,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,97.07953793423557,50,True,,hopmr_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__9df30f51,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_3/hopmr_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__9df30f51,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-mr_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-replay-v2,3,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,101.02705314045133,50,True,,hopmr_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__9a688f85,ablation/iql_amo/hopper-medium-replay-v2/2e-3/seed_3/hopmr_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__9a688f85,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-mr_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003,locomotion,hopper-medium-v2,0,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,55.91825835818156,50,True,,hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__c813e645,ablation/iql_amo/hopper-medium-v2/3e-4/seed_0/hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__c813e645,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r3e4_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p0003,locomotion,hopper-medium-v2,0,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,58.10313005660889,50,True,,hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__5ade3d09,ablation/iql_amo/hopper-medium-v2/3e-4/seed_0/hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__5ade3d09,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r3e4_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003,locomotion,hopper-medium-v2,1,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,58.86850661421615,50,True,,hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__9f29798b,ablation/iql_amo/hopper-medium-v2/3e-4/seed_1/hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__9f29798b,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p0003,locomotion,hopper-medium-v2,1,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,58.156847732294196,50,True,,hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__91ac18bb,ablation/iql_amo/hopper-medium-v2/3e-4/seed_1/hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__91ac18bb,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r3e4_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003,locomotion,hopper-medium-v2,2,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,57.77972564291108,50,True,,hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__e269a7f9,ablation/iql_amo/hopper-medium-v2/3e-4/seed_2/hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__e269a7f9,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r3e4_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p0003,locomotion,hopper-medium-v2,2,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,53.56333059265901,50,True,,hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__15e3f94d,ablation/iql_amo/hopper-medium-v2/3e-4/seed_2/hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__15e3f94d,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r3e4_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003,locomotion,hopper-medium-v2,3,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,53.15474670738665,50,True,,hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__5d43ed27,ablation/iql_amo/hopper-medium-v2/3e-4/seed_3/hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p0003__5d43ed27,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r3e4_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p0003,locomotion,hopper-medium-v2,3,torch,0.0003,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,53.655731423755206,50,True,,hopm_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__30b801a1,ablation/iql_amo/hopper-medium-v2/3e-4/seed_3/hopm_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p0003__30b801a1,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r3e4_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-v2,0,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,50.95403081212403,50,True,,hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__4537c4b6,ablation/iql_amo/hopper-medium-v2/1e-3/seed_0/hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__4537c4b6,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-v2,0,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,75.58080567194023,50,True,,hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__bd685907,ablation/iql_amo/hopper-medium-v2/1e-3/seed_0/hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__bd685907,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r1e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-v2,1,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,65.51471438415618,50,True,,hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__bd59da57,ablation/iql_amo/hopper-medium-v2/1e-3/seed_1/hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__bd59da57,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-v2,1,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,86.88552316659609,50,True,,hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__d1c442a9,ablation/iql_amo/hopper-medium-v2/1e-3/seed_1/hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__d1c442a9,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r1e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-v2,2,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,61.60347264694541,50,True,,hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__66255d3d,ablation/iql_amo/hopper-medium-v2/1e-3/seed_2/hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__66255d3d,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-v2,2,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,85.6180792639212,50,True,,hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__c4553657,ablation/iql_amo/hopper-medium-v2/1e-3/seed_2/hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__c4553657,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r1e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001,locomotion,hopper-medium-v2,3,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,58.39713239521059,50,True,,hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__2971b1bf,ablation/iql_amo/hopper-medium-v2/1e-3/seed_3/hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p001__2971b1bf,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p001,locomotion,hopper-medium-v2,3,torch,0.001,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,83.43462782362944,50,True,,hopm_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__976f5b45,ablation/iql_amo/hopper-medium-v2/1e-3/seed_3/hopm_s3_iql_ddpgbc_amo_a5_loco9_a5_alr0p001__976f5b45,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r1e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-v2,0,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,74.47567815817061,50,True,,hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__fb247553,ablation/iql_amo/hopper-medium-v2/2e-3/seed_0/hopm_s0_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__fb247553,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-v2,0,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,100.92385947643723,50,True,,hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__c1f05e95,ablation/iql_amo/hopper-medium-v2/2e-3/seed_0/hopm_s0_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__c1f05e95,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r2e3_s0/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-v2,1,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,84.39348778309963,50,True,,hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__265acee0,ablation/iql_amo/hopper-medium-v2/2e-3/seed_1/hopm_s1_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__265acee0,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-v2,1,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,99.02162144831537,50,True,,hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__69f10fc4,ablation/iql_amo/hopper-medium-v2/2e-3/seed_1/hopm_s1_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__69f10fc4,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r2e3_s1/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-v2,2,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,85.84393721064922,50,True,,hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__cf50fb01,ablation/iql_amo/hopper-medium-v2/2e-3/seed_2/hopm_s2_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__cf50fb01,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a5_loco9_a5_alr0p002,locomotion,hopper-medium-v2,2,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,99.67437159376605,50,True,,hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__2375f8aa,ablation/iql_amo/hopper-medium-v2/2e-3/seed_2/hopm_s2_iql_ddpgbc_amo_a5_loco9_a5_alr0p002__2375f8aa,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a5_seeds03/jobs/a5_h-m_r2e3_s2/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
ablation,iql_amo,iql_ddpgbc,iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002,locomotion,hopper-medium-v2,3,torch,0.002,,,,,,,,False,,,,0.0003,0.0003,0.0003,initial_beta_outside_main;method_variant:iql_ddpgbc,1000000,,1000000,89.18119845386421,50,True,,hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__86c1820b,ablation/iql_amo/hopper-medium-v2/2e-3/seed_3/hopm_s3_iql_ddpgbc_amo_a1_loco_antmaze_a1_alr0p002__86c1820b,/raid/ext_csh/AMO_store/iql_ddpgbc_amo_a1_seeds03/jobs/a1_h-m_r2e3_s3/run,ext_csh,d9be263443ffc1ca8834e277418826cff4ac6dc0
