branch,log_commit,section,method,family,domain,env,seed,backend,meta_lr,initialization,adaptive_scale_E,adaptive_scale_B,freeze_scale_E,freeze_scale_B,execution_only,bootstrap_loss,execution_meta_loss,execution_score,classification_reasons,last_eval_step,run_id,rel_path,source_path,code_commit
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,0,torch,0.002,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,amu_s0_TE5_Tlr0p002__50b982af,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_TE5_Tlr0p002__50b982af,/home/shchoi/amo/results/amo_adaptive_multiscale_antmaze6_sweep_seed0/runs/amo_ams_au_tlr2e-03_t5_s0-antmaze-umaze-v2-50b982af,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,0,torch,0.002,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,amu_s0_TE5_Tlr0p002__75b4158c,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_TE5_Tlr0p002__75b4158c,/home/shchoi/amo/results/amo_adaptive_multiscale_antmaze6_sweep_seed0/runs/amo_ams_au_tlr2e-03_t5_s0-antmaze-umaze-v2-extcsh,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,0,torch,0.002,alpha_E/alpha_B=20/20,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,345000,amu_s0_te10_tb10_Tlr0p002__2e7e8741,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_te10_tb10_Tlr0p002__2e7e8741,/raid/ext_csh/artifacts/AMO/results/amo_antmaze6_s0_bpi_tlr_te_tb_init_sweep/cells/tlr2e-3_te10_tb10/runs/amo_adaptive_multiscale_am-u_s0_tlr2e-3_te10_tb10-antmaze-umaze-v2-2e7e8741,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,0,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,amu_s0_te1_tb1_Tlr0p002__e6bac3c7,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_te1_tb1_Tlr0p002__e6bac3c7,/raid/ext_csh/artifacts/AMO/results/amo_antmaze6_s0_bpi_tlr_te_tb_init_sweep/cells/tlr2e-3_te1_tb1/runs/amo_adaptive_multiscale_am-u_s0_tlr2e-3_te1_tb1-antmaze-umaze-v2-e6bac3c7,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,0,torch,0.002,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,amu_s0_te5_tb5_Tlr0p002__fb35c48c,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_0/amu_s0_te5_tb5_Tlr0p002__fb35c48c,/raid/ext_csh/artifacts/AMO/results/amo_antmaze6_s0_bpi_tlr_te_tb_init_sweep/cells/tlr2e-3_te5_tb5/runs/amo_adaptive_multiscale_am-u_s0_tlr2e-3_te5_tb5-antmaze-umaze-v2-fb35c48c,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,1,torch,0.002,alpha_E/alpha_B=20/20,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,amu_s1_TE10_Tlr0p002__9fd366b6,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_1/amu_s1_TE10_Tlr0p002__9fd366b6,/home/shchoi/amo/results/amo_adaptive_multiscale_antmaze6_sweep_seeds1-2-3/runs/amo_ams_au_tlr2e-03_t10_s1-antmaze-umaze-v2-9fd366b6,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,1,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,amu_s1_TE1_Tlr0p002__16411245,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_1/amu_s1_TE1_Tlr0p002__16411245,/home/shchoi/amo/results/amo_adaptive_multiscale_antmaze6_sweep_seeds1-2-3/runs/amo_ams_au_tlr2e-03_t1_s1-antmaze-umaze-v2-16411245,
shchoi,f1fa14958cff516f057784bbe16447803f783857,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,1,torch,0.002,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,amu_s1_TE5_Tlr0p002__f7da7627,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_1/amu_s1_TE5_Tlr0p002__f7da7627,/home/shchoi/amo/results/amo_adaptive_multiscale_antmaze6_sweep_seeds1-2-3/runs/amo_ams_au_tlr2e-03_t5_s1-antmaze-umaze-v2-f7da7627,
choi,77632f62205b32266edb06cf137e9830ea5b4236,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,2,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,amu_s2_te1_tb1_Tlr0p002__303bd668,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_2/amu_s2_te1_tb1_Tlr0p002__303bd668,/home/choi/AMO_store/td3_amo_antmaze_te1_tlr_main_fill_adaptive_critic/runs/td3amo_te1_tb1_tlr2e-3_amu_s2-antmaze-umaze-v2-303bd668,eee3d486fac0c9f5ecbbea411424e6691b715265
choi,77632f62205b32266edb06cf137e9830ea5b4236,ablation,td3_amo,adaptive_multiscale,antmaze,antmaze-umaze-v2,3,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,amu_s3_te1_tb1_Tlr0p002__9ddddb01,ablation/td3_amo/antmaze-umaze-v2/2e-3/seed_3/amu_s3_te1_tb1_Tlr0p002__9ddddb01,/home/choi/AMO_store/td3_amo_antmaze_te1_tlr_main_fill_adaptive_critic/runs/td3amo_te1_tb1_tlr2e-3_amu_s3-antmaze-umaze-v2-9ddddb01,eee3d486fac0c9f5ecbbea411424e6691b715265
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0002,alpha_E/alpha_B=?/?,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;meta_lr_outside_main,100000,hme_s0_dual_te1p25_tb1p25_unconst_boot__5dceabf5,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-4/seed_0/hme_s0_dual_te1p25_tb1p25_unconst_boot__5dceabf5,/raid/ext_csh/artifacts/APART/results/adaptive_bootstrap_locomotion12_seed0_unconstrained/runs/adaptive_bootstrap_hc-me_s0-halfcheetah-medium-expert-v2-5dceabf5,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0002,alpha_E/alpha_B=?/?,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;meta_lr_outside_main,115000,hme_s0_te1p25_tb1p25__11087f56,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-4/seed_0/hme_s0_te1p25_tb1p25__11087f56,/raid/ext_csh/artifacts/AMO/results/amo_adaptive_multiscale_locomotion9_seed0/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-11087f56,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0002,alpha_E/alpha_B=?/?,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;meta_lr_outside_main,,hme_s0_te1p25_tb1p25__d0573de4,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-4/seed_0/hme_s0_te1p25_tb1p25__d0573de4,/raid/ext_csh/artifacts/APART/results/adaptive_multiscale_locomotion9_seed0/runs/adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-d0573de4,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0002,alpha_E/alpha_B=?/?,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;meta_lr_outside_main,505000,hme_s0_te1p25_tb1p25_unconst__ecbdd8ed,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-4/seed_0/hme_s0_te1p25_tb1p25_unconst__ecbdd8ed,/raid/ext_csh/artifacts/APART/results/adaptive_multiscale_locomotion9_unconstrained_seed0/runs/adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-ecbdd8ed,
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0003,alpha_E/alpha_B=20/20,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,hme_s0_te10_tb10_Tlr0p0003__b68678e7,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_0/hme_s0_te10_tb10_Tlr0p0003__b68678e7,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te_tb_tlr_grid_seed0/runs/amo_ams_hc-me_Te10_Tb10_Tlr0p0003_s0-halfcheetah-medium-expert-v2-b68678e7,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0003,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s0_te1_tb1_Tlr0p0003__e19be219,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_0/hme_s0_te1_tb1_Tlr0p0003__e19be219,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te_tb_tlr_grid_seed0/runs/amo_ams_hc-me_Te1_Tb1_Tlr0p0003_s0-halfcheetah-medium-expert-v2-e19be219,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0003,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,hme_s0_te5_tb5_Tlr0p0003__dac7e83d,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_0/hme_s0_te5_tb5_Tlr0p0003__dac7e83d,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te_tb_tlr_grid_seed0/runs/amo_ams_hc-me_Te5_Tb5_Tlr0p0003_s0-halfcheetah-medium-expert-v2-dac7e83d,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,1,torch,0.0003,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s1_te1_tb1_Tlr0p0003__ba58d9c4,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_1/hme_s1_te1_tb1_Tlr0p0003__ba58d9c4,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_tlr3e4_band95_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_Tlr0p0003_s1-halfcheetah-medium-expert-v2-ba58d9c4,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,2,torch,0.0003,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s2_te1_tb1_Tlr0p0003__e95efb67,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_2/hme_s2_te1_tb1_Tlr0p0003__e95efb67,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_tlr3e4_band95_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_Tlr0p0003_s2-halfcheetah-medium-expert-v2-e95efb67,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,3,torch,0.0003,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s3_te1_tb1_Tlr0p0003__bc9427d0,ablation/td3_amo/halfcheetah-medium-expert-v2/3e-4/seed_3/hme_s3_te1_tb1_Tlr0p0003__bc9427d0,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_tlr3e4_band95_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_Tlr0p0003_s3-halfcheetah-medium-expert-v2-bc9427d0,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0005,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;meta_lr_outside_main,465000,hme_s0_te1_tb1_Tlr0p0005__9f3e0838,ablation/td3_amo/halfcheetah-medium-expert-v2/5e-4/seed_0/hme_s0_te1_tb1_Tlr0p0005__9f3e0838,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr5e-4_te1_tb1/runs_quota_truncated/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-9f3e0838,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0005,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;meta_lr_outside_main,415000,hme_s0_te1_tb1_Tlr0p0005__a64d1106,ablation/td3_amo/halfcheetah-medium-expert-v2/5e-4/seed_0/hme_s0_te1_tb1_Tlr0p0005__a64d1106,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr5e-4_te1_tb1/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-a64d1106,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.0005,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;critic_architecture;meta_lr_outside_main,610000,hme_s0_te1_tb1_td3bc_Tlr0p0005__00d3794b,ablation/td3_amo/halfcheetah-medium-expert-v2/5e-4/seed_0/hme_s0_te1_tb1_td3bc_Tlr0p0005__00d3794b,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr5e-4_te1_tb1_td3bc_critic/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-00d3794b,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s0_te1_tb1_Tlr0p001__b43982f9,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_0/hme_s0_te1_tb1_Tlr0p001__b43982f9,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr1e-3_te1_tb1/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-b43982f9,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;execution_loss,705000,hme_s0_te1_tb1_l1e_Tlr0p001__ddb2b68a,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_0/hme_s0_te1_tb1_l1e_Tlr0p001__ddb2b68a,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr1e-3_te1_tb1_l1e/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-ddb2b68a,
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.001,alpha_E/alpha_B=20/20,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,hme_s0_te10_tb10_Tlr0p001__2141f64b,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_0/hme_s0_te10_tb10_Tlr0p001__2141f64b,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te_tb_tlr_grid_seed0/runs/amo_ams_hc-me_Te10_Tb10_Tlr0p001_s0-halfcheetah-medium-expert-v2-2141f64b,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.001,alpha_E/alpha_B=2/0.5,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;initial_scale_mismatch,1000000,hme_s0_te1_tb0p25_Tlr0p001__f95622b8,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_0/hme_s0_te1_tb0p25_Tlr0p001__f95622b8,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te1_tb025_seed0/runs/amo_ams_hc-me_Te1_Tb025_1em3_s0-halfcheetah-medium-expert-v2-f95622b8,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.001,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,hme_s0_te5_tb5_Tlr0p001__5e3d11ed,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_0/hme_s0_te5_tb5_Tlr0p001__5e3d11ed,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te_tb_tlr_grid_seed0/runs/amo_ams_hc-me_Te5_Tb5_Tlr0p001_s0-halfcheetah-medium-expert-v2-5e3d11ed,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,1,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,430000,hme_s1_te1_tb1_Tlr0p001__a17f0efd,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_1/hme_s1_te1_tb1_Tlr0p001__a17f0efd,/raid/ext_csh/artifacts/AMO/results/amo_loco9_te1_tb1_tlr1e-3_seeds0to3/runs/amo_adaptive_multiscale_hc-me_s1_tlr1e-3_te1_tb1-halfcheetah-medium-expert-v2-a17f0efd,
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,1,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s1_te1_tb1_Tlr0p001__a7a01a9b,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_1/hme_s1_te1_tb1_Tlr0p001__a7a01a9b,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te1_tb1_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_1em3_s1-halfcheetah-medium-expert-v2-a7a01a9b,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,2,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,455000,hme_s2_te1_tb1_Tlr0p001__a48aafe5,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_2/hme_s2_te1_tb1_Tlr0p001__a48aafe5,/raid/ext_csh/artifacts/AMO/results/amo_loco9_te1_tb1_tlr1e-3_seeds0to3/runs/amo_adaptive_multiscale_hc-me_s2_tlr1e-3_te1_tb1-halfcheetah-medium-expert-v2-a48aafe5,
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,2,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s2_te1_tb1_Tlr0p001__acae0113,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_2/hme_s2_te1_tb1_Tlr0p001__acae0113,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te1_tb1_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_1em3_s2-halfcheetah-medium-expert-v2-acae0113,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,3,torch,0.001,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s3_te1_tb1_Tlr0p001__749e57ed,ablation/td3_amo/halfcheetah-medium-expert-v2/1e-3/seed_3/hme_s3_te1_tb1_Tlr0p001__749e57ed,/raid/ext_csv/AMO_store/amo_adaptive_multiscale_loco9_te1_tb1_seeds1to3/runs/amo_ams_hc-me_Te1_Tb1_1em3_s3-halfcheetah-medium-expert-v2-749e57ed,30abcfcfbc62b892c6c0a7d0763c1c8323154d11
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=0.01/0.01,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;critic_architecture;q_normalization,800000,hme_s0_te0p005_tb0p005_td3bc_qraw_Tlr0p002__267e3080,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te0p005_tb0p005_td3bc_qraw_Tlr0p002__267e3080,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te0.005_tb0.005_td3bc_critic_qraw/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-267e3080,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=0.2/0.2,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main;critic_architecture,1000000,hme_s0_te0p1_tb0p1_td3bc_Tlr0p002__2c3852e0,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te0p1_tb0p1_td3bc_Tlr0p002__2c3852e0,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te0.1_tb0.1_td3bc_critic/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-2c3852e0,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=20/20,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,25000,hme_s0_te10_tb10_Tlr0p002__db457dec,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te10_tb10_Tlr0p002__db457dec,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te10_tb10/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-db457dec,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,1000000,hme_s0_te1_tb1_Tlr0p002__547c91fe,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te1_tb1_Tlr0p002__547c91fe,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te1_tb1/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-547c91fe,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;execution_loss,1000000,hme_s0_te1_tb1_l1e_Tlr0p002__63ec2cd1,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te1_tb1_l1e_Tlr0p002__63ec2cd1,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te1_tb1_l1e/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-63ec2cd1,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms;critic_architecture,1000000,hme_s0_te1_tb1_td3bc_Tlr0p002__ae0e5680,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te1_tb1_td3bc_Tlr0p002__ae0e5680,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te1_tb1_td3bc_critic/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-ae0e5680,
ext_csh,4bfccc8fc02cc423a1fd0bd61d2911336523a2e3,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=10/10,,,,,False,,,,bootstrap_loss_not_l2_rms;initial_scale_outside_main,1000000,hme_s0_te5_tb5_Tlr0p002__eed997dc,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te5_tb5_Tlr0p002__eed997dc,/raid/ext_csh/artifacts/AMO/results/amo_loco9_s0_tlr2e-3_te5_tb5/runs/amo_adaptive_multiscale_hc-me_s0-halfcheetah-medium-expert-v2-eed997dc,
ext_csv,0496038d50eed29934f3df4cc278e182321aa81a,ablation,td3_amo,adaptive_multiscale,locomotion,halfcheetah-medium-expert-v2,0,torch,0.002,alpha_E/alpha_B=2/2,,,,,False,,,,bootstrap_loss_not_l2_rms,450000,hme_s0_te1_tb1_Tlr0p002__e7305f91,ablation/td3_amo/halfcheetah-medium-expert-v2/2e-3/seed_0/hme_s0_te1_tb1_Tlr0p002__e7305f91,/raid/ext_csv/AMO_store/amo_te1_tb1_tlr_gapfill_seeds0to3/runs/amo_ams_hc-me_Te1_Tb1_Tlr0p002_s0-halfcheetah-medium-expert-v2-e7305f91,eee3d486fac0c9f5ecbbea411424e6691b715265
